Student ID,student_name,gender,year,school_name,reading_score,maths_score
5324,Emily Evans,F,9,Figueroa High School,77,39
5325,Jessica Hardy,F,10,Figueroa High School,43,82
5326,Marc Rosales,M,12,Figueroa High School,61,97
5327,Leslie Grimes,F,10,Figueroa High School,87,69
5328,Dorothy Hansen,F,9,Figueroa High School,96,40
5329,Sherri Murphy,F,9,Figueroa High School,85,45
5330,Kristin Kelly,F,11,Figueroa High School,93,53
5331,Stephanie Dunlap,F,10,Figueroa High School,57,87
5332,Margaret Burgess,F,9,Figueroa High School,96,60
5333,Christina Wilson,F,11,Figueroa High School,90,46
5334,Anna Nguyen,F,11,Figueroa High School,62,63
5335,Christopher Murray,M,9,Figueroa High School,89,67
5336,Christopher Garcia,M,10,Figueroa High School,78,75
5337,Michael Wood,M,9,Figueroa High School,52,86
5338,Seth Howard,M,10,Figueroa High School,46,73
5339,Robert Neal,M,9,Figueroa High School,75,96
5340,Douglas Rangel,M,11,Figueroa High School,61,55
5341,Emma Wright,F,11,Figueroa High School,96,62
5342,Mr. Oscar Bautista,M,10,Figueroa High School,62,92
5343,Margaret Garner,F,10,Figueroa High School,46,51
5344,Brent Pearson,M,10,Figueroa High School,64,47
5345,John Hudson,M,12,Figueroa High School,83,75
5346,Gregory Thompson,M,11,Figueroa High School,68,60
5347,Ralph Kelly,M,9,Figueroa High School,68,78
5348,Sarah Scott,F,9,Figueroa High School,70,56
5349,Heather Turner,F,11,Figueroa High School,91,65
5350,Roy Page,M,11,Figueroa High School,60,39
5351,Courtney Boyer,F,10,Figueroa High School,39,89
5352,Sarah Camacho,F,11,Figueroa High School,93,54
5353,Ellen Mcgee MD,F,12,Figueroa High School,82,80
5354,Maurice Lee,M,11,Figueroa High School,43,69
5355,Glenn Wood,M,10,Figueroa High School,48,52
5356,Donald Becker,M,12,Figueroa High School,72,47
5357,Michelle Roach,F,11,Figueroa High School,45,46
5358,Dawn Hill,F,11,Figueroa High School,41,73
5359,Ashley Stewart,F,12,Figueroa High School,99,87
5360,Rebecca Ellis,F,12,Figueroa High School,56,71
5361,Leroy Mayo,M,12,Figueroa High School,78,92
5362,Cynthia Franklin,F,12,Figueroa High School,76,90
5363,Max Gregory,M,12,Figueroa High School,98,49
5364,Lance Moss,M,9,Figueroa High School,94,53
5365,Franklin Schwartz,M,9,Figueroa High School,69,69
5366,Carmen Johnson,F,12,Figueroa High School,40,71
5367,Angela Wolf,F,12,Figueroa High School,52,58
5368,Monica Brown,F,11,Figueroa High School,76,75
5369,Juan Griffith,M,9,Figueroa High School,57,42
5370,Javier Francis,M,12,Figueroa High School,81,71
5371,Jeffrey Rubio,M,12,Figueroa High School,63,52
5372,Samantha Kim,F,10,Figueroa High School,90,68
5373,Drew Anderson,M,9,Figueroa High School,52,75
5374,Ryan Simpson,M,11,Figueroa High School,90,73
5375,Raymond Torres,M,11,Figueroa High School,49,72
5376,Alexis Dominguez,F,12,Figueroa High School,46,42
5377,Jerry Fuentes,M,10,Figueroa High School,44,47
5378,Debra Johnson,F,10,Figueroa High School,84,69
5379,Jennifer Anderson,F,9,Figueroa High School,47,72
5380,Eric Giles,M,9,Figueroa High School,78,50
5381,Colleen Johnson,F,9,Figueroa High School,67,66
5382,Allison Washington,F,10,Figueroa High School,78,67
5383,Felicia Gamble,F,10,Figueroa High School,95,65
5384,Stephanie Vaughn,F,9,Figueroa High School,77,84
5385,James Warner,M,10,Figueroa High School,51,67
5386,Amanda Gill,F,10,Figueroa High School,56,93
5387,Debra Barrett,F,10,Figueroa High School,72,88
5388,Valerie Stone,F,10,Figueroa High School,66,39
5389,Shawn Harris,M,9,Figueroa High School,91,96
5390,Candace Garcia,F,12,Figueroa High School,66,54
5391,Michael Thomas,M,12,Figueroa High School,79,61
5392,Daniel Gilbert,M,10,Figueroa High School,69,94
5393,Brandy Hoffman,F,12,Figueroa High School,89,39
5394,Bryan Lopez,M,10,Figueroa High School,42,50
5395,Clayton Coleman,M,9,Figueroa High School,71,90
5396,Nicholas Jones,M,11,Figueroa High School,45,72
5397,Joseph Maxwell,M,12,Figueroa High School,67,48
5398,Sierra Smith,F,9,Figueroa High School,71,59
5399,Penny Johnston,F,10,Figueroa High School,95,55
5400,Jessica Reed,F,10,Figueroa High School,82,88
5401,James Mason,M,10,Figueroa High School,84,74
5402,Gregory Lester,M,12,Figueroa High School,64,59
5403,Dana Wood,F,11,Figueroa High School,56,91
5404,Jonathan Gibson,M,11,Figueroa High School,39,49
5405,Fred Turner,M,9,Figueroa High School,99,63
5406,Tyler Harrison,M,10,Figueroa High School,67,63
5407,Kevin Jackson,M,11,Figueroa High School,79,39
5408,Teresa Morgan,F,12,Figueroa High School,47,77
5409,Jonathan Collier,M,12,Figueroa High School,45,58
5410,Ian Thompson,M,9,Figueroa High School,83,59
5411,Alexandra Rodriguez,F,11,Figueroa High School,68,96
5412,Valerie Jacobs,F,10,Figueroa High School,61,62
5413,Jeff Warren,M,11,Figueroa High School,80,80
5414,Emily Andrews MD,F,11,Figueroa High School,79,52
5415,Jessica Gonzalez,F,9,Figueroa High School,86,97
5416,Cassandra Perez,F,10,Figueroa High School,73,57
5417,Ryan Lee,M,11,Figueroa High School,67,89
5418,Sabrina Navarro,F,11,Figueroa High School,46,59
5419,Debbie Campbell,F,9,Figueroa High School,93,89
5420,Janet Martin,F,9,Figueroa High School,61,74
5421,Heather Allen,F,10,Figueroa High School,88,61
5422,Melissa Beck,F,12,Figueroa High School,70,87
5423,Shelby Boyer,F,9,Figueroa High School,64,64
5424,Katrina Dalton,F,12,Figueroa High School,53,93
5425,Samantha Ewing,F,12,Figueroa High School,46,52
5426,Angela Murray,F,11,Figueroa High School,58,74
5427,Lisa Smith,F,9,Figueroa High School,86,77
5428,James Khan,M,10,Figueroa High School,90,74
5429,Diana Martinez,F,12,Figueroa High School,77,76
5430,Richard Williams PhD,M,9,Figueroa High School,83,75
5431,Terri Smith,F,12,Figueroa High School,56,45
5432,Olivia Rogers,F,12,Figueroa High School,60,62
5433,Kelly Smith,F,9,Figueroa High School,80,93
5434,Raymond Reed,M,9,Figueroa High School,89,98
5435,Nicholas Ray,M,11,Figueroa High School,75,45
5436,Karen Willis,F,9,Figueroa High School,86,40
5437,Aaron Kelly,M,9,Figueroa High School,91,87
5438,Jenna Jones,F,9,Figueroa High School,68,55
5439,Linda Kelly,F,10,Figueroa High School,98,85
5440,Danielle Hernandez,F,9,Figueroa High School,56,48
5441,Joshua Phillips,M,10,Figueroa High School,93,86
5442,Sheila Frank,F,9,Figueroa High School,44,58
5443,Gary Martinez,M,10,Figueroa High School,89,41
5444,Andrew Erickson,M,12,Figueroa High School,83,91
5445,Mark Bell,M,11,Figueroa High School,79,95
5446,Cindy Martinez,F,11,Figueroa High School,41,65
5447,Bernard Farrell,M,12,Figueroa High School,42,56
5448,Brian Wilson,M,10,Figueroa High School,91,84
5449,Louis Johnston,M,12,Figueroa High School,80,93
5450,Mr. Michael Baker PhD,M,9,Figueroa High School,98,83
5451,Robert Taylor,M,11,Figueroa High School,60,84
5452,Timothy Koch,M,9,Figueroa High School,87,88
5453,Angela Fields,F,9,Figueroa High School,95,62
5454,Amy Green,F,10,Figueroa High School,83,48
5455,Erik Martin,M,11,Figueroa High School,57,58
5456,Anthony Curry,M,12,Figueroa High School,51,48
5457,Paul Jones,M,10,Figueroa High School,77,77
5458,Shawn Robinson,M,11,Figueroa High School,84,98
5459,Jimmy Foley,M,10,Figueroa High School,39,66
5460,Jerry Baker,M,11,Figueroa High School,49,62
5461,Karina Allen,F,10,Figueroa High School,64,61
5462,Stephanie Hurst,F,9,Figueroa High School,72,69
5463,Justin Mitchell,M,10,Figueroa High School,39,60
5464,Kimberly Hansen,F,9,Figueroa High School,88,80
5465,Jorge Ramirez,M,12,Figueroa High School,50,78
5466,Joshua Moreno,M,11,Figueroa High School,86,82
5467,Alexis Hubbard,F,9,Figueroa High School,53,82
5468,Paul Larson,M,10,Figueroa High School,87,51
5469,Laura Cobb,F,10,Figueroa High School,46,50
5470,Shirley Wagner,F,12,Figueroa High School,99,98
5471,Christina Valenzuela,F,12,Figueroa High School,52,98
5472,Grace Taylor,F,9,Figueroa High School,40,89
5473,Nancy Wolfe,F,12,Figueroa High School,91,92
5474,Cassandra Schmidt,F,9,Figueroa High School,60,75
5475,James Bowman,M,12,Figueroa High School,70,95
5476,John Hill,M,12,Figueroa High School,96,54
5477,Johnny Russell,M,9,Figueroa High School,88,42
5478,David Estes,M,11,Figueroa High School,50,59
5479,Julia Lewis,F,11,Figueroa High School,66,73
5480,David Burnett,M,12,Figueroa High School,86,39
5481,Kim Phillips,F,11,Figueroa High School,51,58
5482,Cameron Thornton,M,9,Figueroa High School,68,99
5483,Jeffrey Elliott,M,9,Figueroa High School,49,61
5484,Tiffany Huber,F,12,Figueroa High School,56,72
5485,Audrey Berry,F,10,Figueroa High School,89,92
5486,Kevin Stevens,M,9,Figueroa High School,47,62
5487,Matthew Le,M,9,Figueroa High School,77,98
5488,Ronald Guerra,M,9,Figueroa High School,80,66
5489,Jonathan Miller,M,9,Figueroa High School,73,99
5490,Brian Vasquez,M,11,Figueroa High School,48,53
5491,Penny Franco,F,9,Figueroa High School,68,45
5492,Lori Gray,F,11,Figueroa High School,69,39
5493,Jennifer Hawkins,F,10,Figueroa High School,65,59
5494,Patricia Wilson,F,11,Figueroa High School,73,57
5495,April Newman,F,9,Figueroa High School,62,53
5496,Ryan Taylor,M,12,Figueroa High School,61,99
5497,Joshua Patterson,M,12,Figueroa High School,81,39
5498,Tommy Michael,M,9,Figueroa High School,82,94
5499,Christopher Sharp,M,12,Figueroa High School,52,42
5500,Christina Whitney,F,11,Figueroa High School,83,71
5501,Stacey Walker,F,10,Figueroa High School,47,68
5502,Bobby Fox,M,11,Figueroa High School,91,45
5503,Donald Flynn,M,11,Figueroa High School,84,65
5504,Michael Chan,M,12,Figueroa High School,71,76
5505,Erin Porter,F,12,Figueroa High School,40,53
5506,Michael Woodard,M,11,Figueroa High School,41,65
5507,Kathleen Tapia,F,11,Figueroa High School,53,79
5508,Kevin Cox,M,11,Figueroa High School,93,67
5509,Michelle Smith,F,12,Figueroa High School,56,58
5510,Michael Brady,M,9,Figueroa High School,47,49
5511,Emily Ford,F,9,Figueroa High School,66,79
5512,Lisa Cain,F,11,Figueroa High School,47,94
5513,Carol Mason,F,11,Figueroa High School,79,71
5514,Melissa Graham,F,10,Figueroa High School,73,50
5515,Vanessa Haley,F,9,Figueroa High School,90,78
5516,Jessica Becker,F,10,Figueroa High School,82,49
5517,Cody Reilly,M,11,Figueroa High School,55,76
5518,Tracy Walker,F,10,Figueroa High School,57,59
5519,Jamie Hoover,F,9,Figueroa High School,71,39
5520,Shelia Boyd,F,9,Figueroa High School,84,83
5521,Jennifer Alvarez,F,12,Figueroa High School,52,68
5522,Brittany Mendez,F,11,Figueroa High School,55,50
5523,Amber Gardner,F,10,Figueroa High School,68,73
5524,Stephanie Trevino,F,11,Figueroa High School,65,99
5525,Ricky Brown,M,10,Figueroa High School,71,50
5526,Kenneth Smith,M,9,Figueroa High School,97,93
5527,Joseph Kim,M,12,Figueroa High School,62,77
5528,Scott Ford,M,10,Figueroa High School,88,42
5529,Joshua Cordova,M,9,Figueroa High School,61,84
5530,Jose Larson,M,9,Figueroa High School,60,83
5531,Ronnie Le,M,10,Figueroa High School,46,65
5532,Keith Hicks,M,9,Figueroa High School,98,47
5533,Wayne Brown,M,11,Figueroa High School,62,90
5534,Melvin Leon,M,10,Figueroa High School,72,74
5535,Traci Obrien DDS,F,10,Figueroa High School,73,57
5536,Martin Lee,M,9,Figueroa High School,75,63
5537,Douglas Blake,M,9,Figueroa High School,59,50
5538,Michele Freeman,F,12,Figueroa High School,93,53
5539,Isaac Johnson,M,9,Figueroa High School,95,81
5540,Charles Blevins,M,11,Figueroa High School,51,72
5541,Brandy Suarez,F,9,Figueroa High School,61,86
5542,Kyle Allen,M,10,Figueroa High School,75,65
5543,Katrina Best,F,9,Figueroa High School,59,86
5544,Ruth Cox,F,9,Figueroa High School,61,77
5545,Melissa Stanley,F,11,Figueroa High School,67,86
5546,Katelyn Diaz,F,11,Figueroa High School,74,84
5547,Carol Brown,F,10,Figueroa High School,79,76
5548,Edward Conway,M,12,Figueroa High School,70,95
5549,Joshua Paul,M,9,Figueroa High School,58,44
5550,Amanda Edwards,F,9,Figueroa High School,47,99
5551,John Torres,M,9,Figueroa High School,70,99
5552,Richard Roberts,M,10,Figueroa High School,52,60
5553,Joseph Acevedo,M,9,Figueroa High School,77,77
5554,Joseph Perez,M,12,Figueroa High School,84,72
5555,Desiree Hayden,F,10,Figueroa High School,77,98
5556,April Rogers,F,11,Figueroa High School,97,86
5557,John Snyder,M,12,Figueroa High School,56,88
5558,Robert Harris MD,M,11,Figueroa High School,43,59
5559,Daniel Cole,M,9,Figueroa High School,98,40
5560,Bryan Garcia,M,10,Figueroa High School,80,86
5561,Kathleen Price,F,11,Figueroa High School,95,93
5562,Christopher Sloan,M,12,Figueroa High School,95,48
5563,Christopher Green,M,9,Figueroa High School,50,39
5564,Leslie Carson,F,11,Figueroa High School,73,51
5565,Susan Brown,F,11,Figueroa High School,58,53
5566,Amber Macias,F,11,Figueroa High School,51,39
5567,Emily Skinner,F,9,Figueroa High School,49,61
5568,Juan Cruz,M,12,Figueroa High School,60,60
5569,Kimberly Romero,F,11,Figueroa High School,45,93
5570,Andrew Pena,M,12,Figueroa High School,51,93
5571,Jordan Schwartz,M,11,Figueroa High School,85,85
5572,Nicole Bautista,F,11,Figueroa High School,88,89
5573,Rachel Miller,F,9,Figueroa High School,95,64
5574,Gary Martin,M,12,Figueroa High School,87,73
5575,Dawn Rivera,F,10,Figueroa High School,44,60
5576,Frederick Edwards,M,9,Figueroa High School,81,46
5577,Eric Green,M,11,Figueroa High School,91,74
5578,William Wright,M,9,Figueroa High School,39,60
5579,Jennifer Salinas,F,9,Figueroa High School,82,76
5580,Benjamin Irwin,M,11,Figueroa High School,88,72
5581,Alfred Durham,M,9,Figueroa High School,65,41
5582,Kyle Pearson,M,9,Figueroa High School,62,55
5583,Calvin Burke,M,10,Figueroa High School,92,55
5584,Aaron Mccarthy,M,10,Figueroa High School,69,74
5585,Angela Higgins,F,12,Figueroa High School,75,70
5586,William Peterson,M,10,Figueroa High School,70,73
5587,Randall Martin,M,10,Figueroa High School,59,43
5588,Carol Chambers,F,11,Figueroa High School,85,98
5589,Carla Tucker,F,10,Figueroa High School,43,64
5590,Tonya Hernandez,F,12,Figueroa High School,82,43
5591,Elizabeth Myers,F,9,Figueroa High School,76,93
5592,Robert Norman,M,10,Figueroa High School,56,83
5593,John Wilson,M,11,Figueroa High School,54,98
5594,Stephen Collins,M,10,Figueroa High School,80,57
5595,Jessica Johnson,F,9,Figueroa High School,99,80
5596,Samantha Donaldson,F,10,Figueroa High School,93,85
5597,Zachary Torres,M,11,Figueroa High School,59,88
5598,Joanne Robinson,F,10,Figueroa High School,92,69
5599,Adrian Collins,M,11,Figueroa High School,60,93
5600,Jeremiah Esparza,M,10,Figueroa High School,92,40
5601,Jason Mckinney,M,9,Figueroa High School,68,74
5602,Joy Barnes,F,10,Figueroa High School,51,57
5603,Kathleen Caldwell,F,9,Figueroa High School,53,86
5604,Lisa Cox,F,10,Figueroa High School,63,59
5605,Patricia Griffin,F,12,Figueroa High School,82,74
5606,Lisa Gonzales,F,11,Figueroa High School,75,91
5607,Lisa Dickson,F,10,Figueroa High School,40,71
5608,Tony Casey,M,10,Figueroa High School,74,46
5609,Elizabeth Bailey,F,11,Figueroa High School,60,78
5610,Richard Mathews,M,10,Figueroa High School,45,65
5611,Kelly Morales,F,11,Figueroa High School,96,40
5612,John Davis,M,12,Figueroa High School,72,66
5613,Erika Acevedo,F,9,Figueroa High School,76,68
5614,Mary Brennan,F,12,Figueroa High School,80,99
5615,Julie Smith,F,10,Figueroa High School,52,47
5616,Diane Davis,F,12,Figueroa High School,84,43
5617,Aaron Gallegos,M,11,Figueroa High School,56,88
5618,Thomas Gray,M,11,Figueroa High School,97,43
5619,James Morris,M,9,Figueroa High School,94,95
5620,Joy Buckley,F,9,Figueroa High School,68,52
5621,Troy Anderson,M,9,Figueroa High School,77,79
5622,James Bailey,M,11,Figueroa High School,76,96
5623,Jamie Branch,F,12,Figueroa High School,84,94
5624,Robert Bowers,M,12,Figueroa High School,66,90
5625,Rhonda Harrison,F,11,Figueroa High School,54,57
5626,Michele York,F,12,Figueroa High School,81,85
5627,Joshua Simpson,M,9,Figueroa High School,88,50
5628,Kari Williams,F,10,Figueroa High School,86,44
5629,Jaime James,F,10,Figueroa High School,70,96
5630,Richard Watts,M,12,Figueroa High School,77,44
5631,Paul Cole,M,9,Figueroa High School,55,72
5632,Trevor Wang,M,11,Figueroa High School,88,84
5633,Jacob Williams,M,12,Figueroa High School,75,82
5634,Aaron Gates,M,12,Figueroa High School,94,52
5635,Rodney Lopez,M,9,Figueroa High School,61,59
5636,Jenny Rodriguez,F,12,Figueroa High School,61,94
5637,Elizabeth Vasquez,F,10,Figueroa High School,65,66
5638,Patricia Morton,F,10,Figueroa High School,75,48
5639,Autumn Kidd,F,12,Figueroa High School,57,51
5640,Amanda Mcdonald,F,9,Figueroa High School,70,61
5641,Kelly Rodriguez,F,10,Figueroa High School,49,40
5642,Evelyn Frederick,F,9,Figueroa High School,66,43
5643,Joy Bass,F,10,Figueroa High School,67,78
5644,Nancy Jones,F,9,Figueroa High School,79,55
5645,Chris Baldwin,M,11,Figueroa High School,92,54
5646,Michael Allen,M,9,Figueroa High School,84,64
5647,Wayne Luna,M,12,Figueroa High School,69,53
5648,Mary Smith,F,9,Figueroa High School,58,79
5649,Don Buchanan,M,12,Figueroa High School,87,46
5650,James Massey,M,10,Figueroa High School,96,63
5651,Taylor Jordan,F,9,Figueroa High School,94,76
5652,Jonathan Kim,M,11,Figueroa High School,78,89
5653,Dawn Watson,F,12,Figueroa High School,73,54
5654,Caitlin White,F,12,Figueroa High School,46,54
5655,Michael Davidson,M,11,Figueroa High School,99,92
5656,Matthew Moreno,M,11,Figueroa High School,74,47
5657,Diana Martin,F,9,Figueroa High School,47,60
5658,Monica Nguyen,F,11,Figueroa High School,91,56
5659,Stephen Palmer,M,10,Figueroa High School,46,43
5660,Wendy Wallace,F,9,Figueroa High School,60,39
5661,Megan Murphy,F,12,Figueroa High School,57,72
5662,Donald Mckinney,M,10,Figueroa High School,64,98
5663,Sonia Johnson,F,10,Figueroa High School,45,40
5664,Logan Ward MD,M,9,Figueroa High School,72,65
5665,Vincent Williams,M,9,Figueroa High School,59,53
5666,Shawn Carter,M,11,Figueroa High School,73,81
5667,Jason Thompson,M,9,Figueroa High School,41,77
5668,Frank Hodges,M,12,Figueroa High School,98,61
5669,Danny Sullivan,M,9,Figueroa High School,51,59
5670,Jerry Bell,M,11,Figueroa High School,43,39
5671,Gregory Sharp,M,12,Figueroa High School,95,80
5672,Eddie Gilbert,M,11,Figueroa High School,57,64
5673,Dean Cooper,M,11,Figueroa High School,82,79
5674,Joshua Sharp,M,9,Figueroa High School,87,54
5675,Candace Vasquez,F,12,Figueroa High School,93,49
5676,Mrs. Janice Dixon,F,12,Figueroa High School,50,69
5677,Laura Pham,F,10,Figueroa High School,55,81
5678,Gregory Bentley,M,11,Figueroa High School,40,78
5679,Lauren Allen,F,10,Figueroa High School,92,66
5680,Danielle Williams,F,11,Figueroa High School,80,49
5681,David Johnson,M,10,Figueroa High School,42,65
5682,Nancy Holt,F,12,Figueroa High School,47,54
5683,Robert Luna,M,9,Figueroa High School,75,70
5684,Denise Mcconnell,F,12,Figueroa High School,57,90
5685,Gabriel Smith III,M,9,Figueroa High School,39,40
5686,Christopher Adams,M,11,Figueroa High School,51,52
5687,Matthew Sanchez,M,11,Figueroa High School,71,57
5688,Linda Duran DVM,F,11,Figueroa High School,73,52
5689,Mary Stewart,F,9,Figueroa High School,73,60
5690,Amber Edwards,F,11,Figueroa High School,46,79
5691,Craig Rodriguez,M,11,Figueroa High School,61,61
5692,Seth Martin,M,9,Figueroa High School,81,92
5693,Jacob Briggs,M,9,Figueroa High School,43,78
5694,Christopher Fuentes,M,11,Figueroa High School,91,77
5695,Jacob Barry,M,12,Figueroa High School,63,92
5696,Amy Miller,F,12,Figueroa High School,77,58
5697,Ronald Mayer PhD,M,9,Figueroa High School,96,67
5698,Sarah Davis,F,11,Figueroa High School,93,48
